"state_uv","state_abr","fips_uv","county_name","uv_whm2"
"Alabama","AL","01001","Autauga",4562.75
"Alabama","AL","01003","Baldwin",4492.24
"Alabama","AL","01005","Barbour",4642.21
"Alabama","AL","01007","Bibb",4498.72
"Alabama","AL","01009","Blount",4416.44
"Alabama","AL","01011","Bullock",4628.59
"Alabama","AL","01013","Butler",4579.11
"Alabama","AL","01015","Calhoun",4466.23
"Alabama","AL","01017","Chambers",4583.98
"Alabama","AL","01019","Cherokee",4419.13
"Alabama","AL","01021","Chilton",4529.23
"Alabama","AL","01023","Choctaw",4475.5
"Alabama","AL","01025","Clarke",4487.88
"Alabama","AL","01027","Clay",4518.44
"Alabama","AL","01029","Cleburne",4486.05
"Alabama","AL","01031","Coffee",4627.61
"Alabama","AL","01033","Colbert",4408.01
"Alabama","AL","01035","Conecuh",4550.91
"Alabama","AL","01037","Coosa",4545.46
"Alabama","AL","01039","Covington",4597.43
"Alabama","AL","01041","Crenshaw",4606.87
"Alabama","AL","01043","Cullman",4402.11
"Alabama","AL","01045","Dale",4644.01
"Alabama","AL","01047","Dallas",4539.97
"Alabama","AL","01049","DeKalb",4358.01
"Alabama","AL","01051","Elmore",4587.99
"Alabama","AL","01053","Escambia",4534.88
"Alabama","AL","01055","Etowah",4422.19
"Alabama","AL","01057","Fayette",4449.12
"Alabama","AL","01059","Franklin",4415.27
"Alabama","AL","01061","Geneva",4637.93
"Alabama","AL","01063","Greene",4484.31
"Alabama","AL","01065","Hale",4493.46
"Alabama","AL","01067","Henry",4652.12
"Alabama","AL","01069","Houston",4658.25
"Alabama","AL","01071","Jackson",4328
"Alabama","AL","01073","Jefferson",4455.97
"Alabama","AL","01075","Lamar",4459.09
"Alabama","AL","01077","Lauderdale",4391.3
"Alabama","AL","01079","Lawrence",4391.35
"Alabama","AL","01081","Lee",4609.38
"Alabama","AL","01083","Limestone",4365.65
"Alabama","AL","01085","Lowndes",4582.14
"Alabama","AL","01087","Macon",4620.02
"Alabama","AL","01089","Madison",4352.18
"Alabama","AL","01091","Marengo",4494.9
"Alabama","AL","01093","Marion",4431.97
"Alabama","AL","01095","Marshall",4377.34
"Alabama","AL","01097","Mobile",4465.83
"Alabama","AL","01099","Monroe",4519.9
"Alabama","AL","01101","Montgomery",4610
"Alabama","AL","01103","Morgan",4379.85
"Alabama","AL","01105","Perry",4512.55
"Alabama","AL","01107","Pickens",4474.32
"Alabama","AL","01109","Pike",4625.72
"Alabama","AL","01111","Randolph",4538.57
"Alabama","AL","01113","Russell",4635.1
"Alabama","AL","01115","St. Clair",4454.14
"Alabama","AL","01117","Shelby",4491.95
"Alabama","AL","01119","Sumter",4482.2
"Alabama","AL","01121","Talladega",4502.65
"Alabama","AL","01123","Tallapoosa",4573.9
"Alabama","AL","01125","Tuscaloosa",4471.3
"Alabama","AL","01127","Walker",4438.78
"Alabama","AL","01129","Washington",4470.23
"Alabama","AL","01131","Wilcox",4528.82
"Alabama","AL","01133","Winston",4410.96
"Arizona","AZ","04001","Apache",5329.04
"Arizona","AZ","04003","Cochise",5675.35
"Arizona","AZ","04005","Coconino",5164.28
"Arizona","AZ","04007","Gila",5510.16
"Arizona","AZ","04009","Graham",5629.97
"Arizona","AZ","04011","Greenlee",5596.55
"Arizona","AZ","04012","La Paz",5633.07
"Arizona","AZ","04013","Maricopa",5655.43
"Arizona","AZ","04015","Mohave",5425.07
"Arizona","AZ","04017","Navajo",5267.89
"Arizona","AZ","04019","Pima",5679.86
"Arizona","AZ","04021","Pinal",5689.07
"Arizona","AZ","04023","Santa Cruz",5648.79
"Arizona","AZ","04025","Yavapai",5398.28
"Arizona","AZ","04027","Yuma",5625.44
"Arkansas","AR","05001","Arkansas",4547.08
"Arkansas","AR","05003","Ashley",4578.91
"Arkansas","AR","05005","Baxter",4432.47
"Arkansas","AR","05007","Benton",4436.53
"Arkansas","AR","05009","Boone",4423.77
"Arkansas","AR","05011","Bradley",4571.15
"Arkansas","AR","05013","Calhoun",4570.57
"Arkansas","AR","05015","Carroll",4422
"Arkansas","AR","05017","Chicot",4581.53
"Arkansas","AR","05019","Clark",4566.42
"Arkansas","AR","05021","Clay",4427.46
"Arkansas","AR","05023","Cleburne",4469.28
"Arkansas","AR","05025","Cleveland",4556.77
"Arkansas","AR","05027","Columbia",4589.5
"Arkansas","AR","05029","Conway",4495.44
"Arkansas","AR","05031","Craighead",4468.67
"Arkansas","AR","05033","Crawford",4508.17
"Arkansas","AR","05035","Crittenden",4508.05
"Arkansas","AR","05037","Cross",4503.35
"Arkansas","AR","05039","Dallas",4556.97
"Arkansas","AR","05041","Desha",4566.33
"Arkansas","AR","05043","Drew",4569.07
"Arkansas","AR","05045","Faulkner",4497.93
"Arkansas","AR","05047","Franklin",4505.43
"Arkansas","AR","05049","Fulton",4425.67
"Arkansas","AR","05051","Garland",4533.38
"Arkansas","AR","05053","Grant",4541.06
"Arkansas","AR","05055","Greene",4446.85
"Arkansas","AR","05057","Hempstead",4593.47
"Arkansas","AR","05059","Hot Spring",4545.52
"Arkansas","AR","05061","Howard",4591.17
"Arkansas","AR","05063","Independence",4468.63
"Arkansas","AR","05065","Izard",4443.59
"Arkansas","AR","05067","Jackson",4483.4
"Arkansas","AR","05069","Jefferson",4541.92
"Arkansas","AR","05071","Johnson",4481.87
"Arkansas","AR","05073","Lafayette",4603.06
"Arkansas","AR","05075","Lawrence",4455.56
"Arkansas","AR","05077","Lee",4530.48
"Arkansas","AR","05079","Lincoln",4556.41
"Arkansas","AR","05081","Little River",4624
"Arkansas","AR","05083","Logan",4524.35
"Arkansas","AR","05085","Lonoke",4519.94
"Arkansas","AR","05087","Madison",4439.24
"Arkansas","AR","05089","Marion",4431.74
"Arkansas","AR","05091","Miller",4614.97
"Arkansas","AR","05093","Mississippi",4466.99
"Arkansas","AR","05095","Monroe",4532.74
"Arkansas","AR","05097","Montgomery",4548.41
"Arkansas","AR","05099","Nevada",4582.58
"Arkansas","AR","05101","Newton",4437.6
"Arkansas","AR","05103","Ouachita",4575.57
"Arkansas","AR","05105","Perry",4513.87
"Arkansas","AR","05107","Phillips",4545.73
"Arkansas","AR","05109","Pike",4572.3
"Arkansas","AR","05111","Poinsett",4486.58
"Arkansas","AR","05113","Polk",4567.93
"Arkansas","AR","05115","Pope",4482.62
"Arkansas","AR","05117","Prairie",4520.59
"Arkansas","AR","05119","Pulaski",4516.44
"Arkansas","AR","05121","Randolph",4433.6
"Arkansas","AR","05123","St. Francis",4518.54
"Arkansas","AR","05125","Saline",4522.2
"Arkansas","AR","05127","Scott",4550.4
"Arkansas","AR","05129","Searcy",4442.88
"Arkansas","AR","05131","Sebastian",4548.47
"Arkansas","AR","05133","Sevier",4612.05
"Arkansas","AR","05135","Sharp",4442.07
"Arkansas","AR","05137","Stone",4448.89
"Arkansas","AR","05139","Union",4580.68
"Arkansas","AR","05141","Van Buren",4461.76
"Arkansas","AR","05143","Washington",4460.6
"Arkansas","AR","05145","White",4494.93
"Arkansas","AR","05147","Woodruff",4507.03
"Arkansas","AR","05149","Yell",4525.65
"California","CA","06001","Alameda",4824.6
"California","CA","06003","Alpine",4934.46
"California","CA","06005","Amador",4994.61
"California","CA","06007","Butte",4785.76
"California","CA","06009","Calaveras",5021.57
"California","CA","06011","Colusa",4664.1
"California","CA","06013","Contra Costa",4820.33
"California","CA","06015","Del Norte",3975.88
"California","CA","06017","El Dorado",4954.23
"California","CA","06019","Fresno",5115.63
"California","CA","06021","Glenn",4575.71
"California","CA","06023","Humboldt",3994.89
"California","CA","06025","Imperial",5512.67
"California","CA","06027","Inyo",5455.95
"California","CA","06029","Kern",5223.56
"California","CA","06031","Kings",5185.69
"California","CA","06033","Lake",4463.39
"California","CA","06035","Lassen",4766.26
"California","CA","06037","Los Angeles",5079.98
"California","CA","06039","Madera",5100.08
"California","CA","06041","Marin",4594.5
"California","CA","06043","Mariposa",5067.09
"California","CA","06045","Mendocino",4247.91
"California","CA","06047","Merced",5070.61
"California","CA","06049","Modoc",4678.38
"California","CA","06051","Mono",5044.92
"California","CA","06053","Monterey",4983.36
"California","CA","06055","Napa",4670.75
"California","CA","06057","Nevada",4894.77
"California","CA","06059","Orange",5067.56
"California","CA","06061","Placer",4924.41
"California","CA","06063","Plumas",4794.35
"California","CA","06065","Riverside",5480.3
"California","CA","06067","Sacramento",4957.07
"California","CA","06069","San Benito",4985.71
"California","CA","06071","San Bernardino",5633.23
"California","CA","06073","San Diego",5172.52
"California","CA","06075","San Francisco",4696.51
"California","CA","06077","San Joaquin",4976.4
"California","CA","06079","San Luis Obispo",5096.08
"California","CA","06081","San Mateo",4729.16
"California","CA","06083","Santa Barbara",5044.05
"California","CA","06085","Santa Clara",4870.82
"California","CA","06087","Santa Cruz",4819.2
"California","CA","06089","Shasta",4558.74
"California","CA","06091","Sierra",4864.82
"California","CA","06093","Siskiyou",4349.52
"California","CA","06095","Solano",4818.23
"California","CA","06097","Sonoma",4508.32
"California","CA","06099","Stanislaus",5018.27
"California","CA","06101","Sutter",4846.64
"California","CA","06103","Tehama",4561.21
"California","CA","06105","Trinity",4204.5
"California","CA","06107","Tulare",5200.06
"California","CA","06109","Tuolumne",4997.22
"California","CA","06111","Ventura",4979.21
"California","CA","06113","Yolo",4800.32
"California","CA","06115","Yuba",4884.04
"Colorado","CO","08001","Adams",4587.58
"Colorado","CO","08003","Alamosa",5179.41
"Colorado","CO","08005","Arapahoe",4607.68
"Colorado","CO","08007","Archuleta",5246.07
"Colorado","CO","08009","Baca",4995
"Colorado","CO","08011","Bent",4959.93
"Colorado","CO","08013","Boulder",4504.98
"Colorado","CO","08015","Chaffee",4770.21
"Colorado","CO","08017","Cheyenne",4802.44
"Colorado","CO","08019","Clear Creek",4487.91
"Colorado","CO","08021","Conejos",5236.19
"Colorado","CO","08023","Costilla",5170.6
"Colorado","CO","08025","Crowley",4917.76
"Colorado","CO","08027","Custer",4936.15
"Colorado","CO","08029","Delta",4922.15
"Colorado","CO","08031","Denver",4594.94
"Colorado","CO","08033","Dolores",5078.33
"Colorado","CO","08035","Douglas",4621.35
"Colorado","CO","08037","Eagle",4608.8
"Colorado","CO","08039","Elbert",4656.28
"Colorado","CO","08041","El Paso",4737.59
"Colorado","CO","08043","Fremont",4868.02
"Colorado","CO","08045","Garfield",4743.97
"Colorado","CO","08047","Gilpin",4484.69
"Colorado","CO","08049","Grand",4488.77
"Colorado","CO","08051","Gunnison",4853.42
"Colorado","CO","08053","Hinsdale",5024.54
"Colorado","CO","08055","Huerfano",5066.06
"Colorado","CO","08057","Jackson",4451.21
"Colorado","CO","08059","Jefferson",4585.1
"Colorado","CO","08061","Kiowa",4873.32
"Colorado","CO","08063","Kit Carson",4723.72
"Colorado","CO","08065","Lake",4625.48
"Colorado","CO","08067","La Plata",5199.96
"Colorado","CO","08069","Larimer",4439.3
"Colorado","CO","08071","Las Animas",5084.21
"Colorado","CO","08073","Lincoln",4754.62
"Colorado","CO","08075","Logan",4523.73
"Colorado","CO","08077","Mesa",4910.74
"Colorado","CO","08079","Mineral",5084.62
"Colorado","CO","08081","Moffat",4658.86
"Colorado","CO","08083","Montezuma",5178.23
"Colorado","CO","08085","Montrose",5016.24
"Colorado","CO","08087","Morgan",4563.12
"Colorado","CO","08089","Otero",5002.89
"Colorado","CO","08091","Ouray",5010.33
"Colorado","CO","08093","Park",4641.09
"Colorado","CO","08095","Phillips",4546.5
"Colorado","CO","08097","Pitkin",4688.17
"Colorado","CO","08099","Prowers",4934.19
"Colorado","CO","08101","Pueblo",4966.22
"Colorado","CO","08103","Rio Blanco",4723.89
"Colorado","CO","08105","Rio Grande",5156.17
"Colorado","CO","08107","Routt",4540.26
"Colorado","CO","08109","Saguache",5003.53
"Colorado","CO","08111","San Juan",5020.68
"Colorado","CO","08113","San Miguel",5055.18
"Colorado","CO","08115","Sedgwick",4510.83
"Colorado","CO","08117","Summit",4527.47
"Colorado","CO","08119","Teller",4668.7
"Colorado","CO","08121","Washington",4608.69
"Colorado","CO","08123","Weld",4514.29
"Colorado","CO","08125","Yuma",4629.97
"Connecticut","CT","09001","Fairfield",3848.67
"Connecticut","CT","09003","Hartford",3818.69
"Connecticut","CT","09005","Litchfield",3797.35
"Connecticut","CT","09007","Middlesex",3835.09
"Connecticut","CT","09009","New Haven",3830.85
"Connecticut","CT","09011","New London",3853.21
"Connecticut","CT","09013","Tolland",3826.6
"Connecticut","CT","09015","Windham",3849.46
"Delaware","DE","10001","Kent",4080.9
"Delaware","DE","10003","New Castle",4038.46
"Delaware","DE","10005","Sussex",4102.6
"District of Columbia","DC","11001","District of Columbia",4100.16
"Florida","FL","12001","Alachua",4709.47
"Florida","FL","12003","Baker",4638.78
"Florida","FL","12005","Bay",4659.77
"Florida","FL","12007","Bradford",4674.96
"Florida","FL","12009","Brevard",4807.11
"Florida","FL","12011","Broward",4819.89
"Florida","FL","12013","Calhoun",4674.67
"Florida","FL","12015","Charlotte",4858.79
"Florida","FL","12017","Citrus",4792.52
"Florida","FL","12019","Clay",4672.34
"Florida","FL","12021","Collier",4858.43
"Florida","FL","12023","Columbia",4659.13
"Florida","FL","12027","DeSoto",4852.06
"Florida","FL","12029","Dixie",4723.49
"Florida","FL","12031","Duval",4635.3
"Florida","FL","12033","Escambia",4518.46
"Florida","FL","12035","Flagler",4757.24
"Florida","FL","12037","Franklin",4701.14
"Florida","FL","12039","Gadsden",4679.49
"Florida","FL","12041","Gilchrist",4708.71
"Florida","FL","12043","Glades",4827.75
"Florida","FL","12045","Gulf",4685.75
"Florida","FL","12047","Hamilton",4650.12
"Florida","FL","12049","Hardee",4847.94
"Florida","FL","12051","Hendry",4835.9
"Florida","FL","12053","Hernando",4815.33
"Florida","FL","12055","Highlands",4831.46
"Florida","FL","12057","Hillsborough",4846.96
"Florida","FL","12059","Holmes",4642.31
"Florida","FL","12061","Indian River",4796.89
"Florida","FL","12063","Jackson",4667.05
"Florida","FL","12065","Jefferson",4682.69
"Florida","FL","12067","Lafayette",4694.23
"Florida","FL","12069","Lake",4808.19
"Florida","FL","12071","Lee",4862.35
"Florida","FL","12073","Leon",4686.03
"Florida","FL","12075","Levy",4747.2
"Florida","FL","12077","Liberty",4687.93
"Florida","FL","12079","Madison",4671.57
"Florida","FL","12081","Manatee",4858.47
"Florida","FL","12083","Marion",4764.52
"Florida","FL","12085","Martin",4781.92
"Florida","FL","12086","Miami-Dade",4855.43
"Florida","FL","12087","Monroe",4874.27
"Florida","FL","12089","Nassau",4611.32
"Florida","FL","12091","Okaloosa",4587.49
"Florida","FL","12093","Okeechobee",4808.52
"Florida","FL","12095","Orange",4819.39
"Florida","FL","12097","Osceola",4821.67
"Florida","FL","12099","Palm Beach",4792.67
"Florida","FL","12101","Pasco",4830.17
"Florida","FL","12103","Pinellas",4846.03
"Florida","FL","12105","Polk",4836.36
"Florida","FL","12107","Putnam",4725.21
"Florida","FL","12109","St. Johns",4696.65
"Florida","FL","12111","St. Lucie",4785.31
"Florida","FL","12113","Santa Rosa",4550.74
"Florida","FL","12115","Sarasota",4864.73
"Florida","FL","12117","Seminole",4815.07
"Florida","FL","12119","Sumter",4808
"Florida","FL","12121","Suwannee",4672.73
"Florida","FL","12123","Taylor",4698.69
"Florida","FL","12125","Union",4668.22
"Florida","FL","12127","Volusia",4795.48
"Florida","FL","12129","Wakulla",4698.1
"Florida","FL","12131","Walton",4621.42
"Florida","FL","12133","Washington",4652.21
"Georgia","GA","13001","Appling",4594.5
"Georgia","GA","13003","Atkinson",4614.16
"Georgia","GA","13005","Bacon",4597.63
"Georgia","GA","13007","Baker",4661.93
"Georgia","GA","13009","Baldwin",4590.35
"Georgia","GA","13011","Banks",4478.47
"Georgia","GA","13013","Barrow",4523.72
"Georgia","GA","13015","Bartow",4444.07
"Georgia","GA","13017","Ben Hill",4614.75
"Georgia","GA","13019","Berrien",4626.67
"Georgia","GA","13021","Bibb",4605.81
"Georgia","GA","13023","Bleckley",4603.95
"Georgia","GA","13025","Brantley",4595.33
"Georgia","GA","13027","Brooks",4655.39
"Georgia","GA","13029","Bryan",4600.53
"Georgia","GA","13031","Bulloch",4590.76
"Georgia","GA","13033","Burke",4574.02
"Georgia","GA","13035","Butts",4591.79
"Georgia","GA","13037","Calhoun",4657.46
"Georgia","GA","13039","Camden",4600.36
"Georgia","GA","13043","Candler",4588.56
"Georgia","GA","13045","Carroll",4524.88
"Georgia","GA","13047","Catoosa",4311.21
"Georgia","GA","13049","Charlton",4607.17
"Georgia","GA","13051","Chatham",4607.08
"Georgia","GA","13053","Chattahoochee",4634.51
"Georgia","GA","13055","Chattooga",4376.25
"Georgia","GA","13057","Cherokee",4457.44
"Georgia","GA","13059","Clarke",4534.24
"Georgia","GA","13061","Clay",4654.87
"Georgia","GA","13063","Clayton",4570.27
"Georgia","GA","13065","Clinch",4619.75
"Georgia","GA","13067","Cobb",4506.69
"Georgia","GA","13069","Coffee",4607.94
"Georgia","GA","13071","Colquitt",4646.85
"Georgia","GA","13073","Columbia",4557.08
"Georgia","GA","13075","Cook",4637.96
"Georgia","GA","13077","Coweta",4573.23
"Georgia","GA","13079","Crawford",4612.5
"Georgia","GA","13081","Crisp",4627.85
"Georgia","GA","13083","Dade",4302.64
"Georgia","GA","13085","Dawson",4425.89
"Georgia","GA","13087","Decatur",4673.43
"Georgia","GA","13089","DeKalb",4545.84
"Georgia","GA","13091","Dodge",4606.29
"Georgia","GA","13093","Dooly",4622.63
"Georgia","GA","13095","Dougherty",4652.13
"Georgia","GA","13097","Douglas",4531.14
"Georgia","GA","13099","Early",4662.27
"Georgia","GA","13101","Echols",4635.74
"Georgia","GA","13103","Effingham",4598.02
"Georgia","GA","13105","Elbert",4521.61
"Georgia","GA","13107","Emanuel",4586.52
"Georgia","GA","13109","Evans",4592.42
"Georgia","GA","13111","Fannin",4324.29
"Georgia","GA","13113","Fayette",4578.09
"Georgia","GA","13115","Floyd",4421.85
"Georgia","GA","13117","Forsyth",4474.2
"Georgia","GA","13119","Franklin",4484.39
"Georgia","GA","13121","Fulton",4534.17
"Georgia","GA","13123","Gilmer",4355.82
"Georgia","GA","13125","Glascock",4572.26
"Georgia","GA","13127","Glynn",4598.54
"Georgia","GA","13129","Gordon",4397.21
"Georgia","GA","13131","Grady",4668.84
"Georgia","GA","13133","Greene",4564.48
"Georgia","GA","13135","Gwinnett",4520.69
"Georgia","GA","13137","Habersham",4416.77
"Georgia","GA","13139","Hall",4469
"Georgia","GA","13141","Hancock",4576.95
"Georgia","GA","13143","Haralson",4485.4
"Georgia","GA","13145","Harris",4610.28
"Georgia","GA","13147","Hart",4490.6
"Georgia","GA","13149","Heard",4560.11
"Georgia","GA","13151","Henry",4580.43
"Georgia","GA","13153","Houston",4612.2
"Georgia","GA","13155","Irwin",4618.6
"Georgia","GA","13157","Jackson",4508.67
"Georgia","GA","13159","Jasper",4586.58
"Georgia","GA","13161","Jeff Davis",4599.08
"Georgia","GA","13163","Jefferson",4576.6
"Georgia","GA","13165","Jenkins",4581.95
"Georgia","GA","13167","Johnson",4588.26
"Georgia","GA","13169","Jones",4595.03
"Georgia","GA","13171","Lamar",4599.68
"Georgia","GA","13173","Lanier",4628.41
"Georgia","GA","13175","Laurens",4597.42
"Georgia","GA","13177","Lee",4643.1
"Georgia","GA","13179","Liberty",4599.51
"Georgia","GA","13181","Lincoln",4546.61
"Georgia","GA","13183","Long",4594.72
"Georgia","GA","13185","Lowndes",4643.99
"Georgia","GA","13187","Lumpkin",4405.26
"Georgia","GA","13189","McDuffie",4560.61
"Georgia","GA","13191","McIntosh",4601.19
"Georgia","GA","13193","Macon",4624.29
"Georgia","GA","13195","Madison",4515.81
"Georgia","GA","13197","Marion",4628.36
"Georgia","GA","13199","Meriwether",4596.46
"Georgia","GA","13201","Miller",4667.39
"Georgia","GA","13205","Mitchell",4658.81
"Georgia","GA","13207","Monroe",4602.65
"Georgia","GA","13209","Montgomery",4594.59
"Georgia","GA","13211","Morgan",4567.56
"Georgia","GA","13213","Murray",4343.78
"Georgia","GA","13215","Muscogee",4629.08
"Georgia","GA","13217","Newton",4572.26
"Georgia","GA","13219","Oconee",4546.1
"Georgia","GA","13221","Oglethorpe",4541.93
"Georgia","GA","13223","Paulding",4491.85
"Georgia","GA","13225","Peach",4612.05
"Georgia","GA","13227","Pickens",4408.61
"Georgia","GA","13229","Pierce",4596.23
"Georgia","GA","13231","Pike",4598.74
"Georgia","GA","13233","Polk",4462.16
"Georgia","GA","13235","Pulaski",4613.94
"Georgia","GA","13237","Putnam",4582.56
"Georgia","GA","13239","Quitman",4648.83
"Georgia","GA","13241","Rabun",4356.65
"Georgia","GA","13243","Randolph",4649.46
"Georgia","GA","13245","Richmond",4563.41
"Georgia","GA","13247","Rockdale",4563.12
"Georgia","GA","13249","Schley",4629.8
"Georgia","GA","13251","Screven",4584.71
"Georgia","GA","13253","Seminole",4672
"Georgia","GA","13255","Spalding",4591.25
"Georgia","GA","13257","Stephens",4452.93
"Georgia","GA","13259","Stewart",4641.49
"Georgia","GA","13261","Sumter",4634.99
"Georgia","GA","13263","Talbot",4617.06
"Georgia","GA","13265","Taliaferro",4561.08
"Georgia","GA","13267","Tattnall",4592.21
"Georgia","GA","13269","Taylor",4621.14
"Georgia","GA","13271","Telfair",4605.9
"Georgia","GA","13273","Terrell",4647.22
"Georgia","GA","13275","Thomas",4663.47
